Network Type,Band,Num_Carriers,SINR,RB,TH_CWD0,TH_CWD1,ANT,TRANS,RANK,BLER,CQI_CWD0,CQI_CWD1,MCS_CWD0,MCS_CWD1
LO,L,4,23.1,48,15.34,6.86,4x2,4,1,8.5,10,1,64QAM,64QAM
LO,L,4,21.3,10,4.62,0,2x2,4,1,0,,,256QAM,
LO,L,4,22.3,22,13.68,13.65,4x2,4,2,2.6,,,,
LO,L,4,18.9,12,5.35,4.25,4x2,4,2,5.5,,,,
LO,L,4,23.2,50,18.54,7.43,4x2,4,2,7.1,5,7,256QAM,64QAM
LO,L,4,21.8,10,6.28,0,2x2,4,1,0,,,256QAM,
LO,L,4,21.7,24,14.96,14.41,4x2,4,2,2.8,,,,
LO,L,4,18.2,13,3.4,2.63,4x2,4,2,3.3,,,,
LO,L,4,23.2,49,16.97,8.13,4x2,4,2,5.8,11,0,64QAM,64QAM
LO,L,4,21,0,,,,,,0,,,,
LO,L,4,22.1,23,15.14,15.2,4x2,4,2,3.5,,,,
LO,L,4,18.2,12,5.72,4.66,4x2,4,2,5.4,,,,
LO,L,4,22.8,51,17.72,15.07,4x2,4,2,6,7,7,64QAM,64QAM
LO,L,4,22.1,10,5.49,3.83,2x2,4,2,7.6,,,256QAM,256QAM
LO,L,4,22.4,22,13.93,14.21,4x2,4,2,2.4,,,,
LO,L,4,19.5,9,5.72,3.38,4x2,4,2,1,,,,
LO,L,4,21.8,44,23.19,0.23,4x2,4,1,6.8,7,4,256QAM,64QAM
LO,L,4,21.3,9,3.01,2.07,2x2,4,2,3.9,,,256QAM,256QAM
LO,L,4,24,21,13.78,13.62,4x2,4,2,3,,,,
LO,L,4,19.5,11,5.93,5.75,4x2,4,2,6.1,,,,
LO,L,4,20.3,41,19.69,0,4x2,4,1,5.7,7,2,256QAM,64QAM
LO,L,4,22.2,10,7.01,5.64,2x2,4,2,1.6,,,256QAM,256QAM
LO,L,4,25.5,21,12.71,12.95,4x2,4,2,3.8,,,,
LO,L,4,21.6,11,3.01,4.12,4x2,4,2,7.3,,,,
LO,L,4,20.1,42,16.18,0,4x2,4,1,8.7,9,0,256QAM,64QAM
LO,L,4,22.5,11,7.05,5.32,2x2,4,2,1.2,,,256QAM,256QAM
LO,L,4,25.3,24,13.95,14.4,4x2,4,2,4.2,,,,
LO,L,4,21.1,12,4.75,6.4,4x2,4,1,7.5,,,,
LO,L,4,21,48,18.82,0.33,4x2,4,1,6,9,0,256QAM,16QAM
LO,L,4,22.8,12,5.67,4.32,2x2,4,2,4,,,256QAM,256QAM
LO,L,4,25.7,24,14.09,14.41,4x2,4,2,4.1,,,,
LO,L,4,22.1,12,4.28,6.45,4x2,4,2,3.5,,,,
LO,L,4,20.6,45,19.51,0,4x2,4,1,5.8,10,0,256QAM,16QAM
LO,L,4,22.5,12,7.28,5.61,2x2,4,2,4.1,,,256QAM,256QAM
LO,L,4,25.5,23,14.34,13.08,4x2,4,2,3.3,,,,
LO,L,4,21.9,12,1.81,2.27,4x2,4,2,4.5,,,,
LO,L,4,20.4,42,17.35,0,4x2,4,1,5.6,10,0,256QAM,16QAM
LO,L,4,23.7,10,7.09,5.66,2x2,4,2,1.9,,,256QAM,256QAM
LO,L,4,25.3,22,13.93,12.76,4x2,4,2,3.6,,,,
LO,L,4,22.4,10,2.96,4.21,4x2,4,2,3.4,,,,
LO,L,4,20.3,45,17.18,0,4x2,4,1,5.5,9,0,256QAM,16QAM
LO,L,4,24.1,11,7.15,5.54,2x2,4,2,3,,,256QAM,256QAM
LO,L,4,25.5,23,13.23,12.31,4x2,4,2,2.4,,,,
LO,L,4,21.3,12,3.19,4.35,4x2,4,2,4.2,,,,
LO,L,4,20.8,45,19.64,0,4x2,4,1,1.7,10,0,256QAM,16QAM
LO,L,4,21.9,10,6.13,4.93,2x2,4,2,1.1,,,256QAM,256QAM
LO,L,4,25.5,24,14.92,13.81,4x2,4,2,3.4,,,,
LO,L,4,21.7,12,5.28,7.14,4x2,4,2,4,,,,
LO,L,4,20.8,41,16.26,0,4x2,4,1,5.7,10,0,256QAM,16QAM
LO,L,4,23.4,11,7.48,5.77,2x2,4,2,3.5,,,256QAM,256QAM
LO,L,4,25.2,22,12.88,12.06,4x2,4,2,3.6,,,,
LO,L,4,21.8,12,4.45,5.94,4x2,4,2,5.8,,,,
LO,L,4,20.6,46,19.15,0,4x2,4,1,6.6,9,0,256QAM,16QAM
LO,L,4,23.4,11,7.64,5.79,2x2,4,2,3,,,256QAM,256QAM
LO,L,4,25.5,25,15.12,14.29,4x2,4,2,4.2,,,,
LO,L,4,20.7,13,2.74,3.68,4x2,4,2,7.5,,,,
LO,L,4,20.2,48,19.72,0,4x2,4,1,7.3,10,0,256QAM,64QAM
LO,L,4,22.1,12,7.55,6.09,2x2,4,1,2.8,,,256QAM,256QAM
LO,L,4,25.8,24,14.47,14.09,4x2,4,2,2.5,,,,
LO,L,4,20.2,12,4.42,5.8,4x2,4,2,7.2,,,,
LO,L,4,21,44,19.37,0,4x2,4,1,5.5,10,0,256QAM,64QAM
LO,L,4,21.5,10,6.97,5.31,2x2,4,2,1.1,,,256QAM,256QAM
LO,L,4,26.2,22,13.26,12.67,4x2,4,2,4,,,,
LO,L,4,20.6,11,2.51,3.45,4x2,4,2,4.1,,,,
LO,L,4,21,42,19.28,0,4x2,4,1,5.7,10,0,256QAM,64QAM
LO,L,4,21.8,11,7.77,6.01,2x2,4,2,2.5,,,256QAM,256QAM
LO,L,4,25.6,22,14.69,14.32,4x2,4,1,3.5,,,,
LO,L,4,19.7,9,2.47,4.65,4x2,4,2,2.1,,,,
LO,L,4,19.8,47,20.57,0,4x2,4,1,7.6,9,0,256QAM,16QAM
LO,L,4,21,11,5.45,4.17,2x2,4,2,1.6,,,256QAM,256QAM
LO,L,4,25.3,26,17.07,16.75,4x2,4,2,4,,,,
LO,L,4,20.6,10,4.85,2.54,4x2,4,2,0,,,,
LO,L,4,19,47,17.2,0.35,4x2,4,1,6.6,9,0,64QAM,16QAM
LO,L,4,21,11,7.76,6.08,2x2,4,2,3.7,,,256QAM,256QAM
LO,L,4,25.3,24,14.83,14.27,4x2,4,1,3.2,,,,
LO,L,4,22.8,12,5.9,4.47,4x2,4,2,1.4,,,,
LO,L,4,19.1,46,16.78,0.2,4x2,4,1,6.8,8,0,64QAM,16QAM
LO,L,4,22,10,2.89,2.23,2x2,4,2,0.6,,,256QAM,256QAM
LO,L,4,25.5,23,15.44,14.8,4x2,4,2,3.4,,,,
LO,L,4,20.3,13,6.86,5.09,4x2,4,2,5.4,,,,
LO,L,4,18.9,46,18.83,0.45,4x2,4,1,5.4,9,0,256QAM,64QAM
LO,L,4,20.4,11,4.92,4.43,2x2,4,2,3.1,13,12,256QAM,256QAM
LO,L,4,25.6,24,14.85,14.35,4x2,4,2,1.5,14,14,,
LO,L,4,13.6,11,6.82,0.45,4x2,4,1,3.1,14,1,,
LO,L,4,23.1,50,23,8.17,4x2,4,1,8.7,13,0,256QAM,256QAM
LO,L,4,18.3,13,4.91,7.51,2x2,4,2,0.9,,,256QAM,256QAM
LO,L,4,25.5,26,15.37,16.08,4x2,4,2,5.4,,,,
LO,L,4,20,0,,,,,,0,,,,
LO,L,4,24.4,46,15.28,16.48,4x2,4,2,6.4,7,8,64QAM,256QAM
LO,L,4,17.8,11,3.21,3.51,2x2,4,2,3,,,256QAM,256QAM
LO,L,4,26.1,21,12.09,11.51,4x2,4,2,1.6,,,,
LO,L,4,21,10,1.55,0.67,4x2,4,2,7.1,,,,
LO,L,4,24.4,44,15.99,17.28,4x2,4,2,6.4,7,8,256QAM,256QAM
LO,L,4,17.2,10,4.71,2.87,2x2,4,2,1.3,,,256QAM,256QAM
LO,L,4,26.3,23,12.84,12.48,4x2,4,2,3.7,,,,
LO,L,4,20.9,10,2.04,2.21,4x2,4,2,5.8,,,,
LO,L,4,23.5,48,21.14,6.04,4x2,4,1,7.8,6,6,256QAM,64QAM
LO,L,4,18,12,7.83,3.5,2x2,4,2,4.5,,,256QAM,64QAM
LO,L,4,25.9,22,13.64,13.78,4x2,4,2,2.7,,,,
LO,L,4,21.2,10,4.95,3.92,4x2,4,2,11.1,,,,
LO,L,4,23.2,47,23.15,0,4x2,4,1,7,8,1,256QAM,64QAM
LO,L,4,18.3,12,5.67,2.45,2x2,4,2,4.3,,,256QAM,64QAM
LO,L,4,24.5,23,14.72,14.91,4x2,4,2,3.3,,,,
LO,L,4,18.8,10,1.75,2.15,4x2,4,2,8.1,,,,
LO,L,4,23.1,47,20.83,0,4x2,4,1,6.3,10,0,256QAM,64QAM
LO,L,4,18.6,12,6.89,3,2x2,4,2,4.1,,,256QAM,64QAM
LO,L,4,24.4,23,12.51,12.99,4x2,4,2,2.7,,,,
LO,L,4,19.3,12,5.07,6.35,4x2,4,2,5.2,,,,
LO,L,4,23.9,47,21.34,0.35,4x2,4,1,7.5,10,0,256QAM,64QAM
LO,L,4,20.2,13,8.71,3.32,2x2,4,2,4.6,,,256QAM,256QAM
LO,L,4,24.5,23,13.48,13.2,4x2,4,2,2.4,,,,
LO,L,4,19.4,11,2.47,2.49,4x2,4,2,5.6,,,,
LO,L,4,23.9,47,20.17,0,4x2,4,1,5.6,11,0,256QAM,64QAM
LO,L,4,18.7,13,4.32,2.05,2x2,4,2,4.5,,,256QAM,256QAM
LO,L,4,24.4,24,13.16,13,4x2,4,2,1.9,,,,
LO,L,4,19.2,12,5.22,5.4,4x2,4,2,8.1,,,,
LO,L,4,24,48,20.48,0,4x2,4,1,6,11,0,256QAM,64QAM
LO,L,4,19.9,13,3.74,1.52,2x2,4,2,3.2,,,256QAM,64QAM
LO,L,4,24.6,25,13.49,13.86,4x2,4,2,3.1,,,,
LO,L,4,19.1,12,4.93,6.25,4x2,4,2,7,,,,
LO,L,4,24.1,51,24.3,0,4x2,4,1,7.5,11,0,256QAM,64QAM
LO,L,4,20.2,12,7.61,3.66,2x2,4,2,6,,,256QAM,256QAM
LO,L,4,24.2,27,15.96,15.98,4x2,4,2,2.5,,,,
LO,L,4,19.1,11,5.7,6.55,4x2,4,2,4.2,,,,
LO,L,4,22.7,50,19.11,0.74,4x2,4,1,9.9,10,0,256QAM,64QAM
LO,L,4,19.9,14,6.26,3.05,2x2,4,2,7.8,,,256QAM,256QAM
LO,L,4,24.4,27,14.71,14.54,4x2,4,2,8,,,,
LO,L,4,19.9,13,4.95,6.34,4x2,4,2,7.2,,,,
LO,L,4,22.9,39,16.21,9.11,4x2,4,1,6.7,8,8,256QAM,256QAM
LO,L,4,23.6,12,7.4,4.09,2x2,4,2,5.8,,,256QAM,256QAM
LO,L,4,24.2,22,13.02,11.94,4x2,4,2,2.7,,,,
LO,L,4,17.5,9,1.8,1.55,4x2,4,2,9.6,,,,
LO,L,4,19.6,49,13.87,15.66,4x2,4,2,6.8,10,1,64QAM,64QAM
LO,L,4,20.3,10,2.59,2.71,2x2,4,2,3.6,,,256QAM,256QAM
LO,L,4,25,24,14.49,14.68,4x2,4,2,2,,,,
LO,L,4,19.5,0,,,,,,0,,,,
LO,L,4,21.4,43,9.13,14.13,4x2,4,2,7.4,5,7,64QAM,64QAM
LO,L,4,17.9,11,3.03,5.02,2x2,4,2,6,,,256QAM,256QAM
LO,L,4,25.2,20,12.86,12.62,4x2,4,2,1.6,,,,
LO,L,4,18.4,9,3.24,3.91,4x2,4,2,4.2,,,,
LO,L,4,18.8,53,11.21,0.57,4x2,4,1,6.5,9,3,64QAM,16QAM
LO,L,4,22.8,14,5.37,6.27,2x2,4,2,5,,,256QAM,256QAM
LO,L,4,25.6,29,12.43,11.99,4x2,4,2,5.8,,,,
LO,L,4,16.6,15,3.21,2.74,4x2,2,1,8.7,,,,
LO,L,4,22.3,51,11.37,8.61,4x2,4,1,8.6,8,2,64QAM,64QAM
LO,L,4,25.3,11,4.65,3.12,2x2,4,2,3.7,,,256QAM,256QAM
LO,L,4,26.8,24,12.29,11.76,4x2,4,2,2.1,,,,
LO,L,4,14.6,13,3.53,4.57,4x2,4,2,7.3,,,,
LO,L,4,21.4,43,18.08,0,4x2,4,1,5.1,11,0,256QAM,64QAM
LO,L,4,25.1,13,5.29,6.47,2x2,4,2,6.5,,,256QAM,256QAM
LO,L,4,26,24,14.06,13.51,4x2,4,2,1.3,,,,
LO,L,4,16.7,14,3.9,4.76,4x2,4,2,9.5,,,,
LO,L,4,20.5,45,13.26,12.13,4x2,4,2,6.4,10,0,64QAM,64QAM
LO,L,4,25.4,12,4.87,1.41,2x2,4,1,5.7,,,256QAM,256QAM
LO,L,4,26.3,22,14.48,14.11,4x2,4,2,9.1,,,,
LO,L,4,21,14,5.85,3.79,4x2,4,2,15.2,,,,
LO,L,4,17.5,44,12.39,12.09,4x2,4,2,6.9,6,6,64QAM,64QAM
LO,L,4,26.4,12,7.08,1.51,2x2,4,1,0,,,256QAM,256QAM
LO,L,4,25.1,26,16.04,16.29,4x2,4,2,13.4,,,,
LO,L,4,16.5,15,4.93,4.16,4x2,4,2,13.5,,,,
LO,L,4,20.7,50,21.91,4.05,4x2,4,1,6.7,5,6,256QAM,64QAM
LO,L,4,25.5,13,6.91,2.76,2x2,4,2,4.1,,,256QAM,256QAM
LO,L,4,24.8,23,13.09,13.6,4x2,4,2,10.8,,,,
LO,L,4,17,16,2.91,3.77,4x2,4,2,10.3,,,,
LO,L,4,20.2,49,19.88,3.02,4x2,4,1,6.9,6,5,256QAM,64QAM
LO,L,4,25.3,13,8.2,0,2x2,4,1,0,,,256QAM,
LO,L,4,25.5,28,16.33,16.12,4x2,4,2,13,,,,
LO,L,4,13.4,17,3.11,3.28,4x2,4,2,6.3,,,,
LO,L,4,20.8,47,22.18,0.48,4x2,4,1,71.2,10,0,256QAM,64QAM
LO,L,4,26.9,13,8.08,0.68,2x2,4,1,2.4,,,256QAM,256QAM
LO,L,4,25.5,26,15.32,15.95,4x2,4,2,11.7,,,,
LO,L,4,13.9,16,2.97,3.77,4x2,4,2,6.6,,,,
LO,L,4,20.6,49,12.17,10.96,4x2,4,2,71.2,10,0,64QAM,64QAM
LO,L,4,26,13,7.71,0.87,2x2,4,1,0.4,,,256QAM,256QAM
LO,L,4,25.4,25,14.46,15.04,4x2,4,2,10.1,,,,
LO,L,4,14.5,16,3.21,3.5,4x2,4,2,6.8,,,,
LO,L,4,20.7,46,13.57,10.2,4x2,4,2,6.4,7,3,64QAM,64QAM
LO,L,4,25.7,12,6.28,4.49,2x2,4,2,3.9,,,256QAM,256QAM
LO,L,4,26.2,23,15.02,14.57,4x2,4,2,11.8,,,,
LO,L,4,14.9,14,2.77,3.09,4x2,4,2,8,,,,
LO,L,4,20,45,11.51,9.5,4x2,4,2,6.3,9,0,64QAM,64QAM
LO,L,4,26,11,5.94,3.29,2x2,4,1,3.8,,,256QAM,256QAM
LO,L,4,25.4,24,16.01,15.8,4x2,4,2,11.6,,,,
LO,L,4,15.1,14,3.32,4.03,4x2,4,2,6.3,,,,
LO,L,4,20.6,48,12.91,8.43,4x2,4,1,8.1,4,7,64QAM,64QAM
LO,L,4,26.1,12,5.58,6.3,2x2,4,2,3.3,,,256QAM,256QAM
LO,L,4,25.7,25,15.01,16.19,4x2,4,2,9.9,,,,
LO,L,4,17,15,3.33,3.05,4x2,4,2,4,,,,
LO,L,4,20.7,48,17.11,4.81,4x2,4,2,8.1,3,8,256QAM,64QAM
LO,L,4,26.4,12,6.16,4.23,2x2,4,1,5.7,,,256QAM,256QAM
LO,L,4,25.5,24,15.28,15.8,4x2,4,2,11.4,,,,
LO,L,4,17,14,3.02,4.05,4x2,4,2,10.5,,,,
LO,L,4,21.4,52,13.87,9.8,4x2,4,2,7.8,10,0,64QAM,64QAM
LO,L,4,26.1,13,7.15,1.64,2x2,4,1,0.8,,,256QAM,256QAM
LO,L,4,27.2,26,15.29,15.79,4x2,4,2,11.6,,,,
LO,L,4,16.3,14,3.32,3.12,4x2,4,2,12.7,,,,
LO,L,4,21.7,54,12.92,8.05,4x2,4,2,1.7,6,5,64QAM,64QAM
LO,L,4,26.4,15,8.39,0.22,2x2,4,1,0.2,,,256QAM,256QAM
LO,L,4,26.7,30,16.63,16.72,4x2,4,2,12.8,,,,
LO,L,4,16,16,3.76,3.02,4x2,4,2,11.6,,,,
LO,L,4,22.1,48,13.24,8.5,4x2,4,2,71.4,6,4,64QAM,64QAM
LO,L,4,26.5,14,5.65,4.87,2x2,4,1,4.5,10,7,256QAM,256QAM
LO,L,4,26.6,26,16.13,15.83,4x2,4,2,11.5,13,14,,
LO,L,4,14.9,14,1.96,2.68,4x2,4,2,11.4,9,11,,
LO,L,4,21.9,48,15.08,9.1,4x2,4,2,7.5,6,4,64QAM,64QAM
LO,L,4,26.1,12,7.42,1.7,2x2,4,2,1.9,,,256QAM,256QAM
LO,L,4,26.6,24,15.63,14.75,4x2,4,2,9.7,,,,
LO,L,4,14.8,13,2.23,2.72,4x2,4,2,10.3,,,,
LO,L,4,21.6,46,18.28,4.43,4x2,4,1,6.6,8,2,256QAM,64QAM
LO,L,4,26.1,12,5,6.16,2x2,4,2,4.7,8,10,256QAM,256QAM
LO,L,4,26.9,22,14.98,14.52,4x2,4,2,11.3,12,13,,
LO,L,4,14.9,13,3.56,3.35,4x2,4,2,11.2,9,10,,
LO,L,4,22.3,49,17.65,5.69,4x2,4,2,7.3,7,4,256QAM,64QAM
LO,L,4,26.1,11,7.26,1.09,2x2,4,1,0.7,,,256QAM,256QAM
LO,L,4,27.1,24,15.59,15.85,4x2,4,2,10.8,,,,
LO,L,4,14.7,13,4.19,3.01,4x2,4,2,12.5,,,,
LO,L,4,21.9,49,15.67,7.15,4x2,4,2,6.7,7,4,256QAM,64QAM
LO,L,4,26.4,13,5.15,5.47,2x2,4,2,4.4,,,256QAM,256QAM
LO,L,4,27,26,14.25,16.18,4x2,4,1,10.9,,,,
LO,L,4,14.8,13,3.61,3.14,4x2,4,2,13.2,,,,
LO,L,4,22.2,48,18.75,5.17,4x2,4,1,7,8,2,256QAM,64QAM
LO,L,4,26.4,12,5.86,4.52,2x2,4,2,3.9,10,7,256QAM,256QAM
LO,L,4,27.2,23,15.08,15.55,4x2,4,2,5.9,12,13,,
LO,L,4,14.8,12,1.65,1.57,4x2,4,2,12.5,9,9,,
LO,L,4,21.8,43,15.51,6.27,4x2,4,1,7.1,8,2,256QAM,64QAM
LO,L,4,26.1,12,6.18,4.89,2x2,4,1,3.3,,,256QAM,256QAM
LO,L,4,26.8,22,15.59,14.93,4x2,4,2,8.5,,,,
LO,L,4,14.9,12,2.82,2.8,4x2,4,2,11.7,,,,
LO,L,4,21.7,49,20.13,1.74,4x2,4,1,6.1,6,4,256QAM,64QAM
LO,L,4,25.2,12,8.45,0.28,2x2,4,1,0.5,,,256QAM,256QAM
LO,L,4,27,26,16.52,16.51,4x2,4,2,12.8,,,,
LO,L,4,13.9,13,3.48,3.99,4x2,4,2,11.9,,,,
LO,L,4,22.1,51,15.31,9.62,4x2,4,1,71.2,7,4,64QAM,64QAM
LO,L,4,26,11,7.11,0.8,2x2,4,1,0.1,13,1,256QAM,256QAM
LO,L,4,27.3,23,15.22,14.75,4x2,4,2,10.8,12,12,,
LO,L,4,14.8,12,2.75,3.64,4x2,4,2,13.6,8,10,,
LO,L,4,21.6,54,17.4,10.46,4x2,4,1,7.5,6,4,64QAM,64QAM
LO,L,4,26.1,10,7.45,0,2x2,4,1,0,,,256QAM,
LO,L,4,26.9,23,16.2,15.4,4x2,4,2,8.9,,,,
LO,L,4,14.7,13,3.67,3.92,4x2,4,2,11.8,,,,
LO,L,4,21.6,50,16.73,8.05,4x2,4,2,6.3,7,4,256QAM,64QAM
LO,L,4,25.4,11,6.87,1.07,2x2,4,1,0.7,,,256QAM,256QAM
LO,L,4,26.6,22,15.14,14.39,4x2,4,2,10.9,,,,
LO,L,4,14.6,12,3.52,3.48,4x2,4,2,12.2,,,,
LO,L,4,21.6,56,18.34,9.6,4x2,4,2,71.9,7,4,256QAM,64QAM
LO,L,4,25,10,7.31,0,2x2,4,1,0,15,0,256QAM,
LO,L,4,26.5,25,17.24,16.4,4x2,4,2,10.1,13,13,,
LO,L,4,14.7,13,3.64,4.63,4x2,4,2,12.3,11,12,,
LO,L,4,21.9,54,17.86,8.31,4x2,4,2,8.2,7,3,256QAM,64QAM
LO,L,4,26,12,6.58,1.69,2x2,4,2,1.4,,,256QAM,256QAM
LO,L,4,26.9,24,15.44,14.73,4x2,4,2,11.8,,,,
LO,L,4,14.8,12,2.66,3.2,4x2,4,2,9.8,,,,
LO,L,4,22,49,18.82,5.29,4x2,4,2,8.3,8,2,256QAM,64QAM
LO,L,4,25.9,12,7.64,1.75,2x2,4,1,0.8,13,2,256QAM,256QAM
LO,L,4,26.4,25,16.98,16.13,4x2,4,2,11.9,13,13,,
LO,L,4,14.8,14,3.75,4.46,4x2,4,2,10.9,9,10,,
LO,L,4,21.7,32,9.27,5.99,4x2,4,1,71.4,8,2,64QAM,64QAM
LO,L,4,26,15,11.21,1.25,2x2,4,1,1.7,,,256QAM,256QAM
LO,L,4,25.1,24,17.91,16.86,4x2,4,2,8.7,,,,
LO,L,4,14.7,15,2.53,2.59,4x2,4,2,8.1,,,,
LO,L,4,22.1,49,13.93,9.06,4x2,4,2,7.5,6,4,64QAM,64QAM
LO,L,4,26.3,12,7.79,0.8,2x2,4,2,1.2,,,256QAM,256QAM
LO,L,4,26.8,24,16.08,15.51,4x2,4,2,11.8,,,,
LO,L,4,14.8,14,2.83,3.14,4x2,4,2,6.4,,,,
LO,L,4,22.2,51,18.59,4.74,4x2,4,2,7.1,6,4,256QAM,64QAM
LO,L,4,26.7,13,6.68,2.51,2x2,4,1,2,,,256QAM,256QAM
LO,L,4,26.8,24,15.89,15.37,4x2,4,2,10.8,,,,
LO,L,4,14.3,13,2.85,2.91,4x2,4,2,5.2,,,,
LO,L,4,22.2,49,14.74,10.28,4x2,4,2,7,6,4,64QAM,64QAM
LO,L,4,26.3,11,7.3,0.87,2x2,4,1,2.4,,,256QAM,256QAM
LO,L,4,26.7,23,15.67,14.96,4x2,4,2,10.7,,,,
LO,L,4,14.8,12,2.73,3.1,4x2,4,2,5.3,,,,
LO,L,4,22.1,46,12.86,8.85,4x2,4,2,7.8,7,4,64QAM,64QAM
LO,L,4,26.6,12,8.69,0.47,2x2,4,1,0.5,,,256QAM,256QAM
LO,L,4,25.9,25,16.51,15.68,4x2,4,2,11.6,,,,
LO,L,4,14.7,14,2.82,3.15,4x2,4,2,5.4,,,,
LO,L,4,22.1,54,15.62,8.47,4x2,4,2,71.2,6,4,64QAM,64QAM
LO,L,4,26.4,13,7.95,0.21,2x2,4,2,0.3,,,256QAM,256QAM
LO,L,4,26.2,27,16.84,16.22,4x2,4,2,9,,,,
LO,L,4,14.7,10,2.14,1.86,4x2,4,2,6.6,,,,
LO,L,4,21.9,53,15.34,7.77,4x2,4,2,6.4,6,4,256QAM,64QAM
LO,L,4,26.3,13,7.04,1.47,2x2,4,1,1.3,,,256QAM,256QAM
LO,L,4,26.8,26,16.15,15.39,4x2,4,2,10.9,,,,
LO,L,4,15,13,2.5,2.79,4x2,4,2,4.7,,,,
LO,L,4,21.7,56,19.54,3.07,4x2,4,1,5.8,10,0,256QAM,64QAM
LO,L,4,25.8,13,7.71,0.38,2x2,4,1,0.3,,,256QAM,256QAM
LO,L,4,26.5,27,16.9,16.05,4x2,4,2,11.1,,,,
LO,L,4,14.7,14,2.68,2.54,4x2,4,2,4.2,,,,
LO,L,4,22.2,49,20.97,0.95,4x2,4,1,6.3,7,4,256QAM,64QAM
LO,L,4,26.8,12,8.22,0.33,2x2,4,1,0.1,,,256QAM,256QAM
LO,L,4,26.7,25,16.98,16.25,4x2,4,1,8.1,,,,
LO,L,4,14.6,13,2.03,1.92,4x2,4,2,7,,,,
LO,L,4,21.8,48,20.89,0.16,4x2,4,1,8.8,7,4,256QAM,64QAM
LO,L,4,26.3,14,8.91,0,2x2,4,1,0,,,256QAM,
LO,L,4,25.9,27,17.23,16.85,4x2,4,2,7.9,,,,
LO,L,4,14.2,15,2.08,2.29,4x2,4,2,7.7,,,,
LO,L,4,21.7,44,14.54,3.65,4x2,4,1,6.9,10,0,256QAM,64QAM
LO,L,4,25.9,14,9.16,0.25,2x2,4,1,1.5,,,256QAM,256QAM
LO,L,4,26,28,18.36,17.6,4x2,4,2,10.5,,,,
LO,L,4,14.2,15,2.61,2.88,4x2,4,2,8.8,,,,
LO,L,4,21.9,56,15.89,7.72,4x2,4,2,6.9,10,0,64QAM,64QAM
LO,L,4,26.3,12,8.15,0,2x2,4,1,0.1,,,256QAM,
LO,L,4,27,26,15.81,16.34,4x2,4,2,12.4,,,,
LO,L,4,14.5,14,2.63,3.26,4x2,4,2,5.8,,,,
LO,L,4,21.9,53,19.95,3.98,4x2,4,1,6.9,10,0,256QAM,64QAM
LO,L,4,26.3,12,7.3,0.85,2x2,4,1,1.3,,,256QAM,256QAM
LO,L,4,27.3,25,15.6,15.5,4x2,4,2,11.7,,,,
LO,L,4,14.7,14,2.63,3.59,4x2,4,2,6.7,,,,
LO,L,4,21.9,56,17.65,6.56,4x2,4,1,9,10,0,256QAM,64QAM
LO,L,4,26.8,13,7.3,1.15,2x2,4,2,1.5,,,256QAM,256QAM
LO,L,4,26.8,26,15.82,15.37,4x2,4,2,12.1,,,,
LO,L,4,14.7,15,2.74,2.73,4x2,4,2,5.6,,,,
LO,L,4,22.1,52,20.96,1.13,4x2,4,1,7,9,0,256QAM,64QAM
LO,L,4,26.3,13,7.95,0.48,2x2,4,1,2.3,14,0,256QAM,256QAM
LO,L,4,26.8,27,16.53,16.49,4x2,4,2,11.6,12,13,,
LO,L,4,14.5,15,2.64,2.63,4x2,4,2,7.2,10,10,,
LO,L,4,22,60,20.18,3.35,4x2,4,2,8.7,10,0,256QAM,64QAM
LO,L,4,26.3,13,7.93,0,2x2,4,1,0,,,256QAM,
LO,L,4,26.8,28,16.16,16.52,4x2,4,2,10.8,,,,
LO,L,4,14.6,15,2.43,2.48,4x2,4,2,6,,,,
LO,L,4,21.5,56,14.69,7.72,4x2,4,2,7.8,9,1,64QAM,64QAM
LO,L,4,25.8,13,8.15,0,2x2,4,1,0,,,256QAM,
LO,L,4,26.9,28,16.34,16.39,4x2,4,2,11.1,,,,
LO,L,4,14.6,14,2.49,2.65,4x2,4,2,6.2,,,,
LO,L,4,21.6,53,15.45,7.28,4x2,4,2,71.2,6,4,256QAM,64QAM
LO,L,4,26.3,13,8.46,0,2x2,4,1,0.3,,,256QAM,
LO,L,4,26.6,27,16.43,16.91,4x2,4,2,10.9,,,,
LO,L,4,14.6,14,2.26,2.7,4x2,4,2,8.1,,,,
LO,L,4,21.6,50,19.82,0.6,4x2,4,2,5.6,6,3,256QAM,64QAM
LO,L,4,25.6,13,8.92,0,2x2,4,1,0,,,256QAM,
LO,L,4,26.6,28,17.58,17.35,4x2,4,2,10.3,,,,
LO,L,4,14.6,13,2.32,2.17,4x2,4,2,9,,,,
LO,L,4,21.4,44,15.85,0.68,4x2,4,1,6.2,10,0,256QAM,64QAM
LO,L,4,26,14,10.08,0,2x2,4,1,0,,,256QAM,
LO,L,4,26.1,28,18.53,18,4x2,4,2,11.6,,,,
LO,L,4,14.8,15,3.01,2.6,4x2,4,2,6.3,,,,
LO,L,4,22.2,52,23.18,0.81,4x2,4,1,8.2,9,0,256QAM,64QAM
LO,L,4,26,12,7.39,1.42,2x2,4,2,0.9,13,2,256QAM,256QAM
LO,L,4,27.4,25,16.24,15.95,4x2,4,2,11.5,12,12,,
LO,L,4,14.3,14,2.4,3.05,4x2,4,2,5.6,9,9,,
LO,L,4,22,51,16.01,10.16,4x2,4,1,6.7,7,4,64QAM,64QAM
